IV,I,II,M,P,P,13,12,8,UKW-A,"MW, NO, PC, DA, IZ, GY, VQ, SR, LE"
MPORINCIDI,KZCDBGPBMY,0
OMMODOCONS,QSJXXJRGWA,0
FICIADESER,HVGRGQMHXN,0
TEIRUREDOL,RQPFCGJMND,0
PROIDENTSU,EHVZYJRYLG,0
IONULLAMCO,MDSRTUWCYG,0
IUSMODTEMP,GJZKXPOKKZ,0
ERCITATION,FPSVNULMDS,0
CEPTEURSIN,OAVZXCHHMR,0
IDATATNONP,LOKXDYMAGE,1
IATUREXCEP,RWKTSYOOAV,0
RSINTOCCAE,HHMRXZNIXQ,0
GNAALIQUAU,SCNCEGIWBC,1
MDOLORSITA,XJMWKHUXAY,0
NSECTETURA,TNWMEGEFEG,0
ITATIONULL,VNULMDSRTU,0
IUTALIQUIP,GHJVAGGJWK,0
CINGELITSE,OXEYDZOWVO,0
REHENDERIT,OQIZDYBJXH,0
ERITINVOLU,BJXHKGSKOK,0
INIMVENIAM,KDBYHDXTHQ,0
OIDENTSUNT,VZYJRYLGDJ,0
CONSECTETU,IUTNWMEGEF,0
VENIAMQUIS,HDXTHQDCRM,0
TSEDDOEIUS,WVOUNEWGJZ,0
OCCAECATCU,ZNIXQGPIBP,0
XERCITATIO,CFPSVNULMD,0
AGNAALIQUA,VSCNCEGIWB,1
ORINREPREH,IARLIGLOQI,1
IRUREDOLOR,PFCGJMNDIA,0
NREPREHEND,LIGLOQIZDY,0
ENIAMQUISN,DXTHQDCRMD,0
ENDERITINV,ZDYBJXHKGS,0
DENTSUNTIN,YJRYLGDJNB,0
INCULPAQUI,NBWPUKRJJC,0
SECTETURAD,NWMEGEFEGS,0
EMAGNAALIQ,DZVSCNCEGI,1
LLUMDOLORE,QTHOVZHLAS,0
AQUIOFFICI,RJJCQUHVGR,0
TURADIPISC,EFEGSCYVXO,0
EHENDERITI,QIZDYBJXHK,0
TALIQUIPEX,JVAGGJWKMH,0
ULLAMCOLAB,RTUWCYGTTD,0
OLOREMAGNA,DJRDDZVSCN,1
NISIUTALIQ,LLKGHJVAGG,0
LOREMIPSUM,TZMGLOTRKX,0
METCONSECT,YWLIUTNWME,0
CULPAQUIOF,WPUKRJJCQU,0
LORSITAMET,WKHUXAYYWL,0
REPREHENDE,IGLOQIZDYB,0
IQUAUTENIM,GIWBCARMQE,0
CTETURADIP,MEGEFEGSCY,0
FUGIATNULL,LLLAPBUZWB,0
ATUREXCEPT,WKTSYOOAVZ,0
IOFFICIADE,CQUHVGRGQM,0
OLOREEUFUG,ZHLASCTLLL,0
AMCOLABORI,WCYGTTDHGG,0
ULPAQUIOFF,PUKRJJCQUH,0
ONPROIDENT,AGEHVZYJRY,0
CATCUPIDAT,GPIBPBLOKX,0
DMINIMVENI,PHKDBYHDXT,0
QUISNOSTRU,DCRMDHMQZN,0
UNTUTLABOR,SOONKJSYDC,0
TUTLABOREE,ONKJSYDCPG,0
REEUFUGIAT,ASCTLLLAPB,0
NIMADMINIM,MQENPHKDBY,0
RISNISIUTA,GGTLLKGHJV,0
ESSECILLUM,BMYDITQTHO,0
XEACOMMODO,HIGIQSJXXJ,0
CILLUMDOLO,ITQTHOVZHL,0
IDIDUNTUTL,BMYLSOONKJ,0
UTEIRUREDO,ORQPFCGJMN,0
VOLUPTATEV,SKOKYLWFKB,0
UPIDATATNO,PBLOKXDYMA,1
IPEXEACOMM,WKMHIGIQSJ,0
RUREDOLORI,FCGJMNDIAR,0
UREXCEPTEU,TSYOOAVZXC,0
NDERITINVO,DYBJXHKGSK,0
IMIDESTLAB,SLKFZECXOS,0
NIAMQUISNO,XTHQDCRMDH,0
LOREMAGNAA,JRDDZVSCNC,1
EPREHENDER,GLOQIZDYBJ,0
ROIDENTSUN,HVZYJRYLGD,0
DDOEIUSMOD,UNEWGJZKXP,0
PTEURSINTO,VZXCHHMRXZ,0
OREMIPSUMD,ZMGLOTRKXJ,0
NOSTRUDEXE,DHMQZNPLCF,0
AMETCONSEC,YYWLIUTNWM,0
LITANIMIDE,IBEXRSLKFZ,0
RUDEXERCIT,ZNPLCFPSVN,0
VELITESSEC,BIRRVBMYDI,0
DESERUNTMO,QMHXNMLJSN,0
ODTEMPORIN,XPOKKZCDBG,0
PAQUIOFFIC,KRJJCQUHVG,0
EDOLORINRE,JMNDIARLIG,0
SUNTINCULP,LGDJNBWPUK,0
COMMODOCON,IQSJXXJRGW,0
PIDATATNON,BLOKXDYMAG,1
SUMDOLORSI,RKXJMWKHUX,0
TEURSINTOC,ZXCHHMRXZN,0
ORINCIDIDU,CDBGPBMYLS,0
UTLABOREET,NKJSYDCPGH,0
EXCEPTEURS,YOOAVZXCHH,0
TCUPIDATAT,IBPBLOKXDY,0
ONSEQUATDU,GWABLKFPUP,0
NVOLUPTATE,GSKOKYLWFK,0
ICIADESERU,VGRGQMHXNM,0
PREHENDERI,LOQIZDYBJX,0
CIDIDUNTUT,PBMYLSOONK,0
QUIOFFICIA,JJCQUHVGRG,0
MQUISNOSTR,QDCRMDHMQZ,0
LUMDOLOREE,THOVZHLASC,0
LUPTATEVEL,OKYLWFKBIR,0
UTENIMADMI,CARMQENPHK,0
ORISNISIUT,HGGTLLKGHJ,0
ATNONPROID,DYMAGEHVZY,0
INGELITSED,XEYDZOWVOU,0
ORSITAMETC,KHUXAYYWLI,0
TDOLOREMAG,HHDJRDDZVS,1
CONSEQUATD,RGWABLKFPU,0
DOEIUSMODT,NEWGJZKXPO,0
ATNULLAPAR,PBUZWBTRIS,0
NULLAPARIA,UZWBTRISRW,0
AUTENIMADM,BCARMQENPH,0
REMIPSUMDO,MGLOTRKXJM,0
NTINCULPAQ,DJNBWPUKRJ,0
DOLORINREP,MNDIARLIGL,0
ABOREETDOL,SYDCPGHHDJ,0
URSINTOCCA,CHHMRXZNIX,0
ECATCUPIDA,QGPIBPBLOK,0
