I,II,IV,R,U,D,22,7,18,UKW-C,"LM, AG, YD, TB, UV, XW, EP, HQ, IN"
ITATIONU,ZQOIQUTO,1
FICIADES,ZTZUVEFO,0
NREPREHE,CZCDQCJC,0
USMODTEM,MWIEQMNP,0
LITESSEC,EHIAEHKB,0
INVOLUPT,NPMZBOSN,0
LOREMIPS,OLVZPZMH,0
ENIMADMI,QZPCZKXC,0
RUREDOLO,DTDKIHVI,0
SERUNTMO,OPSXJAAR,1
GNAALIQU,IYONYZLB,0
RSINTOCC,BYWODQON,1
CCAECATC,ONDXIWNM,0
OEIUSMOD,XAXMWIEQ,0
DOLOREMA,URJVIBEG,0
NTUTLABO,PVDRPVRL,0
AUTENIMA,IAZQZPCZ,0
TUREXCEP,BDDDWNQU,0
BOREETDO,RLXMANUR,0
UAUTENIM,BIAZQZPC,0
LLAMCOLA,XZNPVXPS,0
DOLOREEU,OEPSZGVI,0
RCITATIO,IRZQOIQU,1
RUNTMOLL,SXJAAREP,0
ROIDENTS,VIUCGSHV,0
CTETURAD,KYRQDPNE,0
RISNISIU,HJWIBMWL,0
ISNISIUT,JWIBMWLR,0
UTLABORE,DRPVRLXM,0
SINTOCCA,YWODQOND,1
NULLAMCO,TOXZNPVX,0
AECATCUP,DXIWNMET,0
SUNTINCU,VNOSHCDI,0
IDIDUNTU,WIFJTPVD,0
UNTUTLAB,TPVDRPVR,0
TAMETCON,OIXRFYFX,1
IPISCING,WRYXIZGT,0
NONPROID,WTYAVIUC,0
ERCITATI,ZIRZQOIQ,1
ELITESSE,KEHIAEHK,0
REHENDER,QCJCDOLV,0
EVELITES,UPKEHIAE,0
DOLORINR,IHVIXRCZ,0
NVOLUPTA,PMZBOSNW,0
EXEACOMM,ZRKDERXR,1
MVENIAMQ,LTVIRNIE,0
CUPIDATA,METYTVNG,0
OLLITANI,REPOMIUP,0
MODTEMPO,IEQMNPUR,0
NTOCCAEC,ODQONDXI,1
IDENTSUN,UCGSHVNO,0
ISCINGEL,YXIZGTLC,0
OLUPTATE,ZBOSNWOU,0
ULLAPARI,SHFPYTEK,0
TCUPIDAT,NMETYTVN,0
IONULLAM,QUTOXZNP,0
OSTRUDEX,RIQGSSAH,0
SNOSTRUD,FPRIQGSS,0
NOSTRUDE,PRIQGSSA,0
NISIUTAL,IBMWLRUN,0
DTEMPORI,QMNPURYL,0
AALIQUAU,ONYZLBIA,0
DDOEIUSM,CXXAXMWI,0
SMODTEMP,WIEQMNPU,0
OLORSITA,LQQGWVOI,1
NSECTETU,XUSKYRQD,0
IOFFICIA,BCTZTZUV,0
LAMCOLAB,ZNPVXPSR,0
QUATDUIS,TQKNSVVT,0
INGELITS,ZGTLCBWQ,0
NAALIQUA,YONYZLBI,0
TATEVELI,NWOUPKEH,0
PORINCID,URYLYTWI,0
XEACOMMO,RKDERXRR,1
OCONSEQU,VWRDAMTQ,0
MDOLORSI,OWLQQGWV,1
NCULPAQU,CDIXEUCM,0
INTOCCAE,WODQONDX,1
NCIDIDUN,YTWIFJTP,0
ITINVOLU,FRNPMZBO,0
DERITINV,OLVFRNPM,0
REMAGNAA,IBEGIYON,0
COLABORI,VXPSRWHJ,0
RINREPRE,XRCZCDQC,0
OLABORIS,XPSRWHJW,0
DIDUNTUT,IFJTPVDR,0
EIUSMODT,AXMWIEQM,0
CULPAQUI,DIXEUCMB,0
DOLORSIT,WLQQGWVO,1
NIMADMIN,ZPCZKXCM,0
XERCITAT,HZIRZQOI,0
EMIPSUMD,ZPZMHCOW,0
UMDOLORS,COWLQQGW,1
OLOREMAG,RJVIBEGI,0
OREEUFUG,SZGVIXLX,0
ARIATURE,TEKHBDDD,1
EIRUREDO,PWDTDKIH,0
IAMQUISN,RNIERPFP,0
QUIOFFIC,CMBCTZTZ,0
LOREMAGN,JVIBEGIY,0
IPSUMDOL,ZMHCOWLQ,0
OREETDOL,LXMANURJ,0
RADIPISC,PNEWRYXI,0
UISNOSTR,RPFPRIQG,0
VENIAMQU,TVIRNIER,0
ACOMMODO,DERXRRWV,0
PTEURSIN,UMLJBYWO,0
PREHENDE,DQCJCDOL,0
TEIRURED,HPWDTDKI,0
AGNAALIQ,GIYONYZL,0
EXERCITA,AHZIRZQO,0
URSINTOC,JBYWODQO,0
QUISNOST,ERPFPRIQ,0
TINCULPA,SHCDIXEU,0
ONULLAMC,UTOXZNPV,0
CONSECTE,YFXUSKYR,0
ONSEQUAT,RDAMTQKN,0
UGIATNUL,LXLHMGSH,0
PSUMDOLO,MHCOWLQQ,1
CONSEQUA,WRDAMTQK,0
LITSEDDO,CBWQXCXX,0
UTEIRURE,YHPWDTDK,0
RIATUREX,EKHBDDDW,1
NTMOLLIT,JAAREPOM,1
RSITAMET,GWVOIXRF,0
QUIPEXEA,VANKZRKD,0
ESSECILL,AEHKBZMM,0
INREPREH,RCZCDQCJ,0
ERITINVO,LVFRNPMZ,0
HENDERIT,JCDOLVFR,0
IUSMODTE,XMWIEQMN,0
ISNOSTRU,PFPRIQGS,0
IATUREXC,KHBDDDWN,0
UTALIQUI,LRUNQVAN,0
FFICIADE,TZTZUVEF,0
MINIMVEN,XCMWLTVI,0
OMMODOCO,RXRRWVWR,0
DESTLABO,NZNOAVMR,0
PISCINGE,RYXIZGTL,0
ESTLABOR,ZNOAVMRV,0
NGELITSE,GTLCBWQX,0
UREXCEPT,DDDWNQUM,0
SAUTEIRU,TNYHPWDT,0
OREMAGNA,VIBEGIYO,0
OFFICIAD,CTZTZUVE,0
MOLLITAN,AREPOMIU,0
TANIMIDE,MIUPAANZ,0
ATIONULL,OIQUTOXZ,0
ESERUNTM,FOPSXJAA,0
IDESTLAB,ANZNOAVM,0
SCINGELI,XIZGTLCB,0
ITAMETCO,VOIXRFYF,1
AMCOLABO,NPVXPSRW,0
UIPEXEAC,ANKZRKDE,0
ADMINIMV,ZKXCMWLT,0
EQUATDUI,MTQKNSVV,0
UIOFFICI,MBCTZTZU,0
TETURADI,YRQDPNEW,0
ORINREPR,IXRCZCDQ,0
AQUIOFFI,UCMBCTZT,0
FUGIATNU,XLXLHMGS,0
EPREHEND,CDQCJCDO,0
CEPTEURS,NQUMLJBY,0
MQUISNOS,IERPFPRI,0
TDOLOREM,NURJVIBE,0
LPAQUIOF,XEUCMBCT,0
ECATCUPI,XIWNMETY,0
TEVELITE,OUPKEHIA,0
MMODOCON,XRRWVWRD,0
LORINREP,VIXRCZCD,0
ALIQUAUT,NYZLBIAZ,0
SEQUATDU,AMTQKNSV,0
INIMVENI,CMWLTVIR,0
IDATATNO,YTVNGHWT,0
EDDOEIUS,XCXXAXMW,0
UPTATEVE,OSNWOUPK,0
URADIPIS,DPNEWRYX,0
EURSINTO,LJBYWODQ,0
ELITSEDD,LCBWQXCX,1
RITINVOL,VFRNPMZB,0
ICIADESE,TZUVEFOP,0
OCCAECAT,QONDXIWN,0
TEMPORIN,MNPURYLY,0
IQUAUTEN,ZLBIAZQZ,0
ODTEMPOR,EQMNPURY,0
SNISIUTA,WIBMWLRU,0
UATDUISA,QKNSVVTN,0
BORISNIS,RWHJWIBM,0
CITATION,RZQOIQUT,1
SUMDOLOR,HCOWLQQG,1
UDEXERCI,SSAHZIRZ,0
LOREEUFU,PSZGVIXL,0
ATDUISAU,KNSVVTNY,0
ABOREETD,VRLXMANU,0
TENIMADM,ZQZPCZKX,0
ETURADIP,RQDPNEWR,0
MDOLOREE,BOEPSZGV,0
NDERITIN,DOLVFRNP,0
PROIDENT,AVIUCGSH,0
VELITESS,PKEHIAEH,0
DENTSUNT,CGSHVNOS,0
REPREHEN,ZCDQCJCD,0
IMIDESTL,PAANZNOA,0
LABORISN,PSRWHJWI,0
TDUISAUT,NSVVTNYH,0
REMIPSUM,VZPZMHCO,0
ORSITAME,QGWVOIXR,0
LORSITAM,QQGWVOIX,0
EDOLORIN,KIHVIXRC,0
LLITANIM,EPOMIUPA,0
EXCEPTEU,DWNQUMLJ,0
UPIDATAT,ETYTVNGH,0
MIDESTLA,AANZNOAV,0
LLUMDOLO,MMSBOEPS,0
LLAPARIA,HFPYTEKH,0
ENIAMQUI,VIRNIERP,0
ISAUTEIR,VTNYHPWD,0
CIADESER,ZUVEFOPS,0
ORINCIDI,RYLYTWIF,0
PTATEVEL,SNWOUPKE,0
SEDDOEIU,QXCXXAXM,0
XCEPTEUR,WNQUMLJB,0
REDOLORI,DKIHVIXR,1
EEUFUGIA,GVIXLXLH,1
ERUNTMOL,PSXJAARE,0
IPEXEACO,NKZRKDER,0
QUAUTENI,LBIAZQZP,0
RINCIDID,YLYTWIFJ,0
LIQUAUTE,YZLBIAZQ,0
LUPTATEV,BOSNWOUP,0
ODOCONSE,RWVWRDAM,0
OLOREEUF,EPSZGVIX,0
EMPORINC,NPURYLYT,0
DIPISCIN,EWRYXIZG,0
TOCCAECA,DQONDXIW,0
IADESERU,UVEFOPSX,0
NIMVENIA,MWLTVIRN,0
CILLUMDO,BZMMSBOE,0
ISIUTALI,BMWLRUNQ,0
CIDIDUNT,TWIFJTPV,0
TEURSINT,MLJBYWOD,0
ILLUMDOL,ZMMSBOEP,0
APARIATU,PYTEKHBD,0
NTINCULP,OSHCDIXE,0
TSEDDOEI,WQXCXXAX,0
DATATNON,TVNGHWTY,0
OIDENTSU,IUCGSHVN,0
EPTEURSI,QUMLJBYW,0
VOLUPTAT,MZBOSNWO,0
SECILLUM,HKBZMMSB,0
RUDEXERC,GSSAHZIR,0
AMQUISNO,NIERPFPR,0
TRUDEXER,QGSSAHZI,0
COMMODOC,ERXRRWVW,0
DMINIMVE,KXCMWLTV,0
IMADMINI,PCZKXCMW,0
DEXERCIT,SAHZIRZQ,0
SECTETUR,USKYRQDP,0
CINGELIT,IZGTLCBW,0
DESERUNT,EFOPSXJA,0
INCULPAQ,HCDIXEUC,0
IMVENIAM,WLTVIRNI,0
SIUTALIQ,MWLRUNQV,0
TLABOREE,RPVRLXMA,0
MAGNAALI,EGIYONYZ,0
IQUIPEXE,QVANKZRK,0
LAPARIAT,FPYTEKHB,0
TSUNTINC,HVNOSHCD,0
UFUGIATN,IXLXLHMG,1
MIPSUMDO,PZMHCOWL,0
TIONULLA,IQUTOXZN,0
ALIQUIPE,UNQVANKZ,0
ABORISNI,SRWHJWIB,0
NSEQUATD,DAMTQKNS,0
DOEIUSMO,XXAXMWIE,0
ONPROIDE,TYAVIUCG,0
EETDOLOR,MANURJVI,0
NPROIDEN,YAVIUCGS,0
METCONSE,XRFYFXUS,0
MODOCONS,RRWVWRDA,0
STLABORU,NOAVMRVV,0
TINVOLUP,RNPMZBOS,0
ATEVELIT,WOUPKEHI,0
STRUDEXE,IQGSSAHZ,0
ITESSECI,HIAEHKBZ,0
OLORINRE,HVIXRCZC,0
TALIQUIP,RUNQVANK,0
SSECILLU,EHKBZMMS,0
AUTEIRUR,NYHPWDTD,0
REXCEPTE,DDWNQUML,0
IDUNTUTL,FJTPVDRP,0
EUFUGIAT,VIXLXLHM,1
ETDOLORE,ANURJVIB,0
ITANIMID,OMIUPAAN,0
ATCUPIDA,WNMETYTV,0
CAECATCU,NDXIWNME,0
OREMIPSU,LVZPZMHC,0
IATNULLA,LHMGSHFP,0
TCONSECT,FYFXUSKY,0
TATIONUL,QOIQUTOX,1
