I,II,V,T,C,Q,4,25,11,UKW-B,"OB, AU, DX, NC, WG"
NVOLUPTATEVELITES,UJIIPNBQFGEYXFFDO,1
UISNOSTRUDEXERCIT,YCKXJLVAEJYWDXGLO,1
MMODOCONSEQUATDUI,ZSKEEQKZWUJASLTPH,0
ODOCONSEQUATDUISA,KEEQKZWUJASLTPHAM,0
ATIONULLAMCOLABOR,EFKMXRVVXKXKFUDZE,2
OLOREEUFUGIATNULL,JJGNDBODSVCHNGCPB,0
UGIATNULLAPARIATU,SVCHNGCPBCSWURFDS,1
EACOMMODOCONSEQUA,JODGZSKEEQKZWUJAS,2
NTOCCAECATCUPIDAT,VIZRSYXASSEATWZED,3
MINIMVENIAMQUISNO,XWZLFNBHDNNGYCKXJ,1
AALIQUAUTENIMADMI,OHWLPWVNXBQVRGKXW,1
LLAPARIATUREXCEPT,PBCSWURFDSJJFYKZG,0
ATATNONPROIDENTSU,EDPEUUKREFQMICZEJ,1
BOREETDOLOREMAGNA,JDTKHRMDSCEPBDWLO,1
TCUPIDATATNONPROI,SEATWZEDPEUUKREFQ,3
MQUISNOSTRUDEXERC,NGYCKXJLVAEJYWDXG,1
OCCAECATCUPIDATAT,ZRSYXASSEATWZEDPE,11
REHENDERITINVOLUP,ABLRWKDHOFUUJIIPN,1
ABORISNISIUTALIQU,UDZEHCGPGMFCBGOVW,0
CULPAQUIOFFICIADE,ACNCINIUINXANHGJO,1
MADMINIMVENIAMQUI,RGKXWZLFNBHDNNGYC,0
CUPIDATATNONPROID,EATWZEDPEUUKREFQM,3
SECTETURADIPISCIN,OAYCUCGZCVJMNWYQW,0
OLORSITAMETCONSEC,AURIXBEYAVVVKROAY,3
SMODTEMPORINCIDID,YAPTICFDYCZONXINK,3
SERUNTMOLLITANIMI,WOUSWFZYZSNGEQZIP,3
ENTSUNTINCULPAQUI,ICZEJIMQKACNCINIU,6
IONULLAMCOLABORIS,KMXRVVXKXKFUDZEHC,1
RUREDOLORINREPREH,HJHUOBXCKWQMACABL,0
OLUPTATEVELITESSE,IIPNBQFGEYXFFDOTI,1
DERITINVOLUPTATEV,KDHOFUUJIIPNBQFGE,1
LORINREPREHENDERI,XCKWQMACABLRWKDHO,3
INVOLUPTATEVELITE,UUJIIPNBQFGEYXFFD,1
NISIUTALIQUIPEXEA,GPGMFCBGOVWCNOKJO,0
AMETCONSECTETURAD,YAVVVKROAYCUCGZCV,6
ADIPISCINGELITSED,CVJMNWYQWWTSSIORZ,1
REMAGNAALIQUAUTEN,EPBDWLOHWLPWVNXBQ,1
LIQUAUTENIMADMINI,WLPWVNXBQVRGKXWZL,1
CONSEQUATDUISAUTE,QKZWUJASLTPHAMJYO,0
LOREEUFUGIATNULLA,JGNDBODSVCHNGCPBC,0
IQUIPEXEACOMMODOC,OVWCNOKJODGZSKEEQ,1
URADIPISCINGELITS,GZCVJMNWYQWWTSSIO,1
LAPARIATUREXCEPTE,BCSWURFDSJJFYKZGG,0
ABOREETDOLOREMAGN,HJDTKHRMDSCEPBDWL,0
OIDENTSUNTINCULPA,FQMICZEJIMQKACNCI,1
TESSECILLUMDOLORE,FDOTIFJQZZTCJJGND,1
RADIPISCINGELITSE,ZCVJMNWYQWWTSSIOR,1
RINREPREHENDERITI,KWQMACABLRWKDHOFU,3
COLABORISNISIUTAL,XKFUDZEHCGPGMFCBG,0
TSEDDOEIUSMODTEMP,IORZHTNKMYAPTICFD,1
LITESSECILLUMDOLO,XFFDOTIFJQZZTCJJG,3
DEXERCITATIONULLA,JYWDXGLOEFKMXRVVX,0
TCONSECTETURADIPI,VVKROAYCUCGZCVJMN,1
PREHENDERITINVOLU,CABLRWKDHOFUUJIIP,0
UMDOLORSITAMETCON,XOZAURIXBEYAVVVKR,2
URSINTOCCAECATCUP,RIWKVIZRSYXASSEAT,7
INGELITSEDDOEIUSM,QWWTSSIORZHTNKMYA,1
DOEIUSMODTEMPORIN,HTNKMYAPTICFDYCZO,1
ADMINIMVENIAMQUIS,GKXWZLFNBHDNNGYCK,0
UDEXERCITATIONULL,EJYWDXGLOEFKMXRVV,0
UNTUTLABOREETDOLO,RWMXOGHJDTKHRMDSC,1
TEURSINTOCCAECATC,GGRIWKVIZRSYXASSE,6
PAQUIOFFICIADESER,CINIUINXANHGJOWOU,0
EDDOEIUSMODTEMPOR,RZHTNKMYAPTICFDYC,2
INCULPAQUIOFFICIA,QKACNCINIUINXANHG,3
VENIAMQUISNOSTRUD,NBHDNNGYCKXJLVAEJ,0
VELITESSECILLUMDO,EYXFFDOTIFJQZZTCJ,3
ORINREPREHENDERIT,CKWQMACABLRWKDHOF,3
TEVELITESSECILLUM,FGEYXFFDOTIFJQZZT,0
LLUMDOLOREEUFUGIA,QZZTCJJGNDBODSVCH,1
TOCCAECATCUPIDATA,IZRSYXASSEATWZEDP,6
